userID,username,name,created_at,followers_count,following_count,tweet_count,ESPN_name,conference,state,institution_name
251813377,HPUMBB,HPU Men's Basketball,2011-02-13 22:22:00+00:00,7302,216,10012,High Point Panthers,Big South,NC,High Point University
209716174,HofstraMBB,Hofstra Men's Basketball,2010-10-29 19:28:07+00:00,9145,1086,19008,Hofstra Pride,Colonial,NY,Hofstra University
1482657666,HCrossMBB,Holy Cross Men's Basketball,2013-06-04 16:26:28+00:00,8042,730,8725,Holy Cross Crusaders,Patriot League,MA,College of the Holy Cross
171163553,UHCougarMBK,Houston Men's Hoops 🏀 🐾,2010-07-26 18:22:49+00:00,49408,442,41766,Houston Cougars,American,TX,University of Houston
1676591742,HCUHoops,HCU BASKETBALL,2013-08-16 20:56:23+00:00,5523,752,8824,Houston Christian Huskies,Southland,TX,Houston Baptist University
4134539122,HUMensBB,Howard Men’s Basketball,2015-11-07 13:37:08+00:00,9111,3838,2077,Howard Bison,MEAC,DC,Howard University
741414805,VandalHoops,Idaho Basketball,2012-08-06 20:50:46+00:00,6256,245,6921,Idaho Vandals,Big Sky,ID,University of Idaho
1400755500,IdahoStateMBB,Idaho State Men's Basketball,2013-05-03 21:22:58+00:00,6492,377,3202,Idaho State Bengals,Big Sky,ID,Idaho State University
40941404,IlliniMBB,Illinois Men's Basketball,2009-05-18 19:06:40+00:00,160198,403,24822,Illinois Fighting Illini,Big Ten,IL,University of Illinois Urbana-Champaign
3816578841,Redbird_MBB,Illinois State Men's Basketball,2015-09-29 17:26:41+00:00,11888,178,11312,Illinois State Redbirds,Missouri Valley,IL,Illinois State University
743680266,UIC_MBB,UIC Men's Basketball 🔥🏀,2012-08-07 20:29:48+00:00,5899,181,10412,UIC Flames,Missouri Valley,IL,University of Illinois Chicago
718777663,UIWMBB,UIW Men's Basketball,2012-07-26 21:12:54+00:00,6678,393,3974,Incarnate Word Cardinals,Southland,TX,University of the Incarnate Word
791598918,IndianaMBB,Indiana Basketball,2012-08-30 13:29:31+00:00,1068259,281,22952,Indiana Hoosiers,Big Ten,IN,Indiana University-Bloomington
1406967942475128837,IndStBasketball,Indiana State Basketball,2021-06-21 13:31:39+00:00,4397,70,2223,Indiana State Sycamores,Missouri Valley,IN,Indiana State University
